-1,4.181791417,-7,-4,0,6
1,9.088234751,-8,24,0,4
-1,23.23592412,-5,-3,0,6
1,25.40148987,-4,86,0,0
1,26.51034155,-3,-4,0,6
1,47.13611508,-4,93,0,7
1,48.17946318,-7,5,0,6
1,59.41774734,-6,16,0,9
1,59.88328914,-1,95,0,7
1,61.94089619,-3,60,0,3
1,65.68076514,-2,61,0,3
1,75.72747458,-3,78,0,0
1,80.54056995,-1,-2,0,6
1,81.8361088,-4,71,0,1
1,82.22215324,-4,84,0,0
1,82.93671013,-4,46,0,2
1,92.10943365,-8,49,0,2
1,95.13692147,-5,2,0,6
1,103.5004013,26,49,0,2
-1,121.3434097,-5,-1,0,6
-1,123.8090976,-8,-7,0,6
1,132.1102171,-2,-3,0,6
1,132.774248,-8,11,0,9
-1,133.0964944,-6,-5,0,6
1,139.3519589,-6,24,0,4
1,140.0777448,-7,-9,0,6
1,158.5773179,-2,55,0,3
1,162.5783865,-3,17,0,9
1,163.9130882,50,66,0,1
-1,166.5792335,14,-9,0,9
1,171.1320552,-3,96,0,7
1,173.2386182,-3,93,0,7
1,175.2586539,80,90,0,7
1,176.0558444,-4,-6,0,6
1,180.324503,-1,97,0,7
1,191.6681651,-6,41,0,5
1,193.1424188,-4,80,0,0
1,194.5707568,-7,55,0,3
1,196.8933046,0,74,0,1
1,199.3533828,-5,-7,0,6
1,202.0588368,2,81,0,0
1,213.0692934,-1,2,0,6
1,214.1709874,-1,55,0,3
1,229.6291324,20,34,0,5
1,230.3311762,-6,3,0,6
1,234.1884667,-8,63,0,3
1,236.1960352,-1,4,0,6
1,245.0011818,-2,-7,0,6
1,247.1593766,-6,74,0,1
1,248.1361864,0,1,0,6
1,255.0882668,-6,68,0,1
1,255.6845165,-7,7,0,6
1,262.0684767,-2,-3,0,6
1,265.2648043,-6,90,0,7
1,265.7078421,-9,49,0,2
-1,271.1769686,0,-7,0,6
-1,286.6733773,-6,-2,0,6
1,287.7026182,-4,32,0,4
1,287.7486589,-3,75,0,1
1,289.2408242,-1,92,0,7
1,290.4617878,-1,-8,0,6
1,291.3013233,-6,86,0,0
-1,296.4464107,-8,-4,0,6
-1,299.5038593,-6,-5,0,6
-1,302.9377381,-8,-3,0,6
1,306.6526216,-5,98,0,7
1,309.2553589,-6,18,0,9
1,314.8148906,28,50,0,2
1,319.9212737,-1,17,0,9
1,321.1484839,-2,-7,0,6
-1,323.5937697,0,-5,0,6
-1,325.8641008,-7,-6,0,6
1,326.8172245,18,69,0,1
1,330.3594558,-7,-8,0,6
1,342.8376835,-5,9,0,6
-1,343.0926826,62,-2,0,3
1,345.5396026,-1,0,0,6
1,345.8336522,0,97,0,7
-1,352.6777742,8,-2,0,6
1,358.045812,-2,4,0,6
-1,363.4001718,-5,-4,0,6
-1,364.9921415,8,51,0,2
1,365.1533127,-7,89,0,7
1,380.0707449,-3,4,0,6
1,384.8563212,0,29,0,4
1,390.0961592,27,57,0,3
1,395.4574225,-4,26,0,4
1,395.7385476,-3,78,0,0
1,396.4349073,-4,58,0,3
1,411.2807706,-4,68,0,1
1,413.6312136,-7,35,0,5
1,414.2750727,-7,-9,0,6
1,419.4506691,-4,-5,0,6
1,428.5102982,0,50,0,2
1,429.0659883,-3,-4,0,6
-1,433.8181105,64,-4,0,3
-1,434.3958315,-5,-4,0,6
1,440.1727156,-7,35,0,5
1,453.666071,-6,19,0,9
1,454.5668277,22,39,0,5
1,463.0393565,-5,39,0,5
1,469.1847762,-3,49,0,2
1,471.7547111,-7,89,0,7
1,473.0429549,21,63,0,3
1,474.3070307,-4,-5,0,6
1,474.4516514,-2,97,0,7
1,478.9120806,-1,17,0,9
1,486.5929955,-2,0,0,6
1,492.780101,-4,-9,0,6
1,494.4993612,-6,0,0,6
1,497.2462713,-8,-9,0,6
1,505.7307512,-5,22,0,4
1,518.0674873,-2,4,0,6
1,518.8597307,-1,31,0,4
1,519.7795509,-2,89,0,7
1,520.6845259,0,75,0,1
-1,522.8890541,40,-6,0,5
1,526.323381,0,86,0,0
-1,533.5237446,-8,-3,0,6
1,545.0053455,0,5,0,6
-1,548.3665338,-7,-5,0,6
1,548.6900304,0,56,0,3
1,549.1632702,-8,77,0,0
-1,553.5609082,90,0,0,7
1,555.4552072,-6,54,0,2
-1,559.1940814,96,-4,0,7
1,566.0510261,-3,14,0,9
1,572.8436949,-3,59,0,3
-1,574.1047389,-9,-5,0,6
1,574.3481746,-3,32,0,4
1,574.3681907,-6,36,0,5
1,584.0225092,-4,23,0,4
1,589.3220302,-1,0,0,6
1,593.4238522,-5,43,0,5
1,595.2403016,-4,-5,0,6
1,602.3119126,-7,96,0,7
1,612.6685743,40,49,0,2
-1,615.3214705,-4,-1,0,6
-1,616.5834013,13,-4,0,9
-1,617.2617392,30,-4,0,4
1,625.6737732,-8,71,0,1
1,645.8408958,-4,-5,0,6
1,646.3320949,-4,85,0,0
1,646.8274071,-3,71,0,1
-1,651.66161,-9,-10,0,6
-1,652.3423759,-9,-5,0,6
-1,654.9657471,0,-9,0,6
-1,660.8209492,-9,-8,0,6
-1,668.0095444,91,-9,0,7
-1,670.0530244,0,-7,0,6
-1,670.7006557,-5,-2,0,6
1,671.2986521,-2,67,0,1
-1,672.685967,2,17,0,9
1,674.3611197,-5,78,0,0
1,674.9750782,0,82,0,0
1,680.0040159,-6,-7,0,6
1,683.9214709,-6,43,0,5
1,685.7899147,-4,53,0,2
1,685.9465267,-5,62,0,3
1,686.8809676,-2,48,0,2
1,690.5548999,4,90,0,7
-1,694.5321945,20,-8,0,9
1,704.2817283,-4,66,0,1
-1,704.9255677,-9,-1,0,6
1,725.0774221,-3,-9,0,6
1,725.3808385,-6,75,0,1
1,726.5015288,-2,78,0,0
1,728.9204568,-9,26,0,4
1,738.0653974,0,70,0,1
1,738.1397753,-4,4,0,6
1,740.130792,-8,84,0,0
